project_id,department,region,contractor,budget_lakhs,planned_duration_days,actual_duration_days,progress_pct,complaint_count,team_size,previous_delays,material_issues,land_disputes,season_started,delay_score,delay_status,is_delayed
PRJ00199,Housing,Durgapur,ABC Infra Pvt Ltd,66.41,455,626,58,144,19,4,1,1,Spring,0.9541,SEVERELY_DELAYED,1
PRJ00200,Roads & Highways,Kolkata North,Prime Infra Group,373.03,622,715,9,11,113,2,0,0,Summer,0.52,DELAYED,1
PRJ00201,Water Supply,Ahmedabad,ABC Infra Pvt Ltd,204.73,168,307,98,164,112,2,1,1,Winter,0.775,SEVERELY_DELAYED,1
PRJ00202,Electricity,Khammam,National Build Corp,326.94,386,522,15,45,142,3,0,0,Monsoon,0.7593,SEVERELY_DELAYED,1
PRJ00203,Roads & Highways,Jabalpur,ABC Infra Pvt Ltd,231.77,587,721,54,136,102,1,0,1,Winter,0.7458,SEVERELY_DELAYED,1
PRJ00204,Parks & Recreation,Nashik,Prime Infra Group,468.74,145,278,4,169,112,4,0,0,Monsoon,0.7438,SEVERELY_DELAYED,1
PRJ00205,Healthcare,Central Delhi,National Build Corp,223.5,718,776,90,12,67,5,0,1,Summer,0.3236,AT_RISK,0
PRJ00206,Public Safety,Hubballi,Horizon Projects,377.32,87,231,17,128,79,1,1,1,Monsoon,0.8044,SEVERELY_DELAYED,1
PRJ00207,Healthcare,Tiruchirappalli,GovTech Solutions,207.07,311,491,7,142,49,5,1,1,Monsoon,1.0,SEVERELY_DELAYED,1
PRJ00208,Roads & Highways,Nizamabad,SmartCity Builders,348.31,448,576,19,76,101,1,1,0,Winter,0.716,SEVERELY_DELAYED,1
PRJ00209,Healthcare,Tiruchirappalli,GovTech Solutions,457.41,605,750,52,106,147,4,0,1,Spring,0.8061,SEVERELY_DELAYED,1
PRJ00210,Healthcare,Chennai South,Bharat Construction,323.53,490,574,47,23,142,5,0,0,Winter,0.4697,DELAYED,1
PRJ00211,Education,Khammam,FastBuild Co,436.87,222,324,97,150,148,1,1,0,Summer,0.57,DELAYED,1
PRJ00212,Parks & Recreation,Tiruchirappalli,ABC Infra Pvt Ltd,468.61,150,288,95,193,127,1,0,1,Monsoon,0.7695,SEVERELY_DELAYED,1
PRJ00213,Healthcare,Jaipur,Urban Dev Ltd,190.64,576,723,83,91,83,2,1,1,Winter,0.8168,SEVERELY_DELAYED,1
PRJ00214,Public Safety,Mumbai City,Rajdhani Works,457.21,409,516,40,105,16,4,0,0,Winter,0.5956,DELAYED,1
PRJ00215,Roads & Highways,Chennai South,Horizon Projects,147.95,230,337,42,58,102,4,0,1,Spring,0.5979,DELAYED,1
PRJ00216,Housing,Kanpur,Urban Dev Ltd,381.8,530,678,92,164,130,3,0,1,Winter,0.8231,SEVERELY_DELAYED,1
PRJ00217,Sanitation & Drainage,Nagpur,Horizon Projects,92.43,585,585,82,15,139,0,0,0,Spring,0.0459,ON_TRACK,0
PRJ00218,Roads & Highways,Kolkata South,GovTech Solutions,34.45,184,307,1,55,134,3,1,0,Monsoon,0.6834,DELAYED,1
PRJ00219,Transport,Lucknow,FastBuild Co,329.81,46,138,0,136,146,3,0,0,Spring,0.516,DELAYED,1
PRJ00220,Housing,Indore,Prime Infra Group,9.06,720,720,55,45,32,0,0,0,Winter,0.1057,ON_TRACK,0
PRJ00221,Healthcare,Ajmer,Horizon Projects,407.7,303,400,50,20,100,3,1,0,Winter,0.542,DELAYED,1
PRJ00222,Healthcare,Tiruchirappalli,National Build Corp,47.2,418,457,48,141,126,0,0,0,Summer,0.2193,AT_RISK,0
PRJ00223,Water Supply,Surat,SmartCity Builders,283.15,127,207,67,10,63,1,1,1,Winter,0.448,AT_RISK,0
PRJ00224,Roads & Highways,Central Delhi,Prime Infra Group,90.09,352,490,2,53,41,5,1,0,Summer,0.7671,SEVERELY_DELAYED,1
PRJ00225,Education,Bengaluru Urban,FastBuild Co,283.56,428,542,86,138,89,3,0,0,Monsoon,0.637,DELAYED,1
PRJ00226,Housing,Gwalior,Urban Dev Ltd,49.29,267,383,9,87,106,2,0,1,Summer,0.6462,DELAYED,1
PRJ00227,Public Safety,Surat,Bharat Construction,276.74,414,465,55,47,102,0,1,0,Winter,0.2845,AT_RISK,0
PRJ00228,Water Supply,Mumbai Suburban,Prime Infra Group,190.31,679,859,19,189,104,2,1,0,Monsoon,1.0,SEVERELY_DELAYED,1
PRJ00229,Water Supply,North Delhi,Prime Infra Group,180.28,306,422,13,33,27,1,1,1,Spring,0.6499,DELAYED,1
PRJ00230,Housing,Jaipur,Horizon Projects,52.09,121,300,45,141,28,4,1,1,Spring,0.9976,SEVERELY_DELAYED,1
PRJ00231,Roads & Highways,Madurai,SmartCity Builders,389.69,602,742,31,146,138,1,1,0,Spring,0.7789,SEVERELY_DELAYED,1
PRJ00232,Sanitation & Drainage,Coimbatore,Prime Infra Group,246.82,94,274,21,111,75,3,1,1,Winter,1.0,SEVERELY_DELAYED,1
PRJ00233,Water Supply,Karimnagar,Prime Infra Group,360.59,537,658,76,157,55,3,0,0,Monsoon,0.6732,DELAYED,1
PRJ00234,Education,North Delhi,SmartCity Builders,420.89,419,549,42,112,90,3,0,1,Winter,0.7244,SEVERELY_DELAYED,1
PRJ00235,Parks & Recreation,Bikaner,Bharat Construction,157.43,437,557,40,74,130,4,0,1,Spring,0.6701,DELAYED,1
PRJ00236,Electricity,Coimbatore,SmartCity Builders,57.39,607,753,25,151,144,1,0,1,Winter,0.8144,SEVERELY_DELAYED,1
PRJ00237,Healthcare,Durgapur,Prime Infra Group,409.57,448,553,86,127,40,5,1,0,Summer,0.5882,DELAYED,1
PRJ00238,Education,Agra,GovTech Solutions,394.64,105,278,57,153,127,4,1,1,Spring,0.9631,SEVERELY_DELAYED,1
PRJ00239,Housing,East Delhi,Urban Dev Ltd,55.13,284,378,84,170,95,1,0,1,Summer,0.5237,DELAYED,1
PRJ00240,Parks & Recreation,Patna,SmartCity Builders,5.77,294,443,28,130,137,4,0,1,Summer,0.8297,SEVERELY_DELAYED,1
PRJ00241,Parks & Recreation,Kolkata North,Rajdhani Works,172.81,55,102,61,26,80,3,0,0,Monsoon,0.2645,AT_RISK,0
PRJ00242,Sanitation & Drainage,Nizamabad,Prime Infra Group,227.94,241,396,66,123,94,3,0,1,Winter,0.862,SEVERELY_DELAYED,1
PRJ00243,Public Safety,Hyderabad,National Build Corp,22.82,147,252,2,87,32,5,0,0,Winter,0.5853,DELAYED,1
PRJ00244,Housing,Bengaluru Rural,Horizon Projects,165.83,466,552,59,59,108,5,0,0,Monsoon,0.4806,DELAYED,1
PRJ00245,Electricity,Kolkata North,ABC Infra Pvt Ltd,225.06,469,507,49,1,59,1,1,0,Monsoon,0.216,AT_RISK,0
PRJ00246,Transport,Mumbai City,Horizon Projects,183.21,231,356,58,29,72,5,1,1,Monsoon,0.6966,DELAYED,1
PRJ00247,Transport,Khammam,FastBuild Co,293.71,386,511,45,117,49,5,1,0,Spring,0.6968,DELAYED,1
PRJ00248,Sanitation & Drainage,Hyderabad,National Build Corp,153.04,217,397,47,177,41,4,1,1,Monsoon,1.0,SEVERELY_DELAYED,1
PRJ00249,Transport,Nagpur,FastBuild Co,211.81,528,688,81,137,49,4,0,1,Spring,0.8936,SEVERELY_DELAYED,1
PRJ00250,Education,Nagpur,GovTech Solutions,421.07,664,844,6,91,7,3,0,0,Winter,1.0,SEVERELY_DELAYED,1
PRJ00251,Electricity,Jaipur,Horizon Projects,204.86,533,616,53,181,118,3,0,0,Spring,0.4617,DELAYED,1
PRJ00252,Transport,South Delhi,Bharat Construction,16.83,260,357,68,73,48,3,1,0,Winter,0.5443,DELAYED,1
PRJ00253,Transport,Pune,Prime Infra Group,271.25,72,237,97,184,117,4,0,1,Winter,0.9186,SEVERELY_DELAYED,1
PRJ00254,Water Supply,Gwalior,Bharat Construction,437.47,63,126,57,67,94,0,1,0,Winter,0.3523,AT_RISK,0
PRJ00255,Healthcare,Mangaluru,FastBuild Co,430.59,654,733,80,109,47,4,0,0,Winter,0.4436,AT_RISK,0
PRJ00256,Healthcare,Gaya,ABC Infra Pvt Ltd,266.37,641,760,68,43,87,5,1,1,Winter,0.6661,DELAYED,1
PRJ00257,Transport,Coimbatore,Horizon Projects,68.23,451,574,7,70,37,5,0,0,Summer,0.6887,DELAYED,1
PRJ00258,Sanitation & Drainage,Bhopal,Urban Dev Ltd,380.86,722,902,50,125,41,4,1,1,Monsoon,1.0,SEVERELY_DELAYED,1
PRJ00259,Electricity,Durgapur,National Build Corp,201.72,314,450,88,94,121,3,1,0,Summer,0.7611,SEVERELY_DELAYED,1
PRJ00260,Water Supply,Indore,Rajdhani Works,425.13,577,676,50,55,114,1,1,1,Winter,0.5542,DELAYED,1
PRJ00261,Parks & Recreation,Bhagalpur,Prime Infra Group,273.88,163,250,72,124,92,5,0,0,Winter,0.4851,DELAYED,1
PRJ00262,Water Supply,Lucknow,Rajdhani Works,62.56,191,307,56,116,5,3,0,0,Summer,0.6458,DELAYED,1
PRJ00263,Education,Bengaluru Urban,Prime Infra Group,327.47,286,380,10,95,47,0,1,1,Summer,0.5231,DELAYED,1
PRJ00264,Healthcare,Howrah,National Build Corp,1.04,518,690,9,33,62,4,1,0,Summer,0.9583,SEVERELY_DELAYED,1
PRJ00265,Roads & Highways,Prayagraj,Urban Dev Ltd,494.08,462,516,88,33,127,0,0,1,Summer,0.3023,AT_RISK,0
PRJ00266,Water Supply,Indore,National Build Corp,157.02,336,473,17,97,39,5,0,0,Summer,0.7627,SEVERELY_DELAYED,1
PRJ00267,Housing,Jodhpur,ABC Infra Pvt Ltd,220.33,248,421,80,191,43,3,1,0,Monsoon,0.9643,SEVERELY_DELAYED,1
PRJ00268,Water Supply,Mumbai City,GovTech Solutions,294.99,423,507,44,109,85,1,0,1,Summer,0.4699,DELAYED,1
PRJ00269,Water Supply,Chennai North,Horizon Projects,389.6,57,145,84,77,57,4,0,1,Winter,0.4892,DELAYED,1
PRJ00270,Education,Kanpur,ABC Infra Pvt Ltd,247.7,145,306,30,127,23,4,0,1,Monsoon,0.8992,SEVERELY_DELAYED,1
PRJ00271,Parks & Recreation,Nagpur,SmartCity Builders,183.02,729,900,22,195,125,0,0,0,Spring,0.9509,SEVERELY_DELAYED,1
PRJ00272,Roads & Highways,Chennai South,Bharat Construction,461.33,437,562,64,73,133,3,1,1,Summer,0.6995,DELAYED,1
PRJ00273,Water Supply,Lucknow,Horizon Projects,139.1,347,527,10,130,57,1,1,1,Monsoon,1.0,SEVERELY_DELAYED,1
PRJ00274,Transport,Lucknow,National Build Corp,349.49,274,367,7,62,27,3,0,1,Winter,0.5207,DELAYED,1
PRJ00275,Transport,Bikaner,ABC Infra Pvt Ltd,333.21,703,703,94,44,35,0,0,0,Winter,0.0313,ON_TRACK,0
PRJ00276,Sanitation & Drainage,Surat,Urban Dev Ltd,83.9,159,281,95,199,73,5,0,0,Winter,0.6823,DELAYED,1
PRJ00277,Parks & Recreation,Gaya,SmartCity Builders,262.17,299,472,91,147,24,3,1,1,Winter,0.9639,SEVERELY_DELAYED,1
PRJ00278,Roads & Highways,Surat,FastBuild Co,184.16,291,291,98,26,34,1,0,0,Monsoon,0.178,ON_TRACK,0
PRJ00279,Roads & Highways,Chennai North,ABC Infra Pvt Ltd,182.31,183,270,22,9,146,5,1,0,Spring,0.4849,DELAYED,1
PRJ00280,Parks & Recreation,Chennai North,SmartCity Builders,135.99,109,203,73,95,35,4,0,0,Winter,0.523,DELAYED,1
PRJ00281,Healthcare,Gaya,Horizon Projects,477.06,100,159,59,72,84,2,0,1,Summer,0.3279,AT_RISK,0
PRJ00282,Roads & Highways,Karimnagar,Bharat Construction,282.12,341,521,94,159,67,3,1,1,Winter,1.0,SEVERELY_DELAYED,1
PRJ00283,Healthcare,Indore,Horizon Projects,75.71,449,602,3,59,143,2,0,1,Monsoon,0.851,SEVERELY_DELAYED,1
PRJ00284,Roads & Highways,Jabalpur,SmartCity Builders,52.42,572,713,30,107,130,0,0,1,Winter,0.7834,SEVERELY_DELAYED,1
PRJ00285,Water Supply,East Delhi,Bharat Construction,350.57,411,536,58,191,26,4,0,0,Spring,0.6993,DELAYED,1
PRJ00286,Electricity,Central Delhi,FastBuild Co,217.77,163,228,30,74,71,2,1,1,Summer,0.3634,AT_RISK,0
PRJ00287,Parks & Recreation,Durgapur,Prime Infra Group,37.81,237,319,17,199,32,1,0,0,Monsoon,0.4594,DELAYED,1
PRJ00288,Public Safety,Siliguri,Urban Dev Ltd,60.81,396,493,98,53,120,2,1,1,Spring,0.5412,DELAYED,1
PRJ00289,Water Supply,Mumbai Suburban,GovTech Solutions,413.28,647,758,5,55,88,1,0,0,Winter,0.6197,DELAYED,1
PRJ00290,Parks & Recreation,Kolkata North,Horizon Projects,338.75,296,296,22,7,108,3,0,0,Summer,0.1564,ON_TRACK,0
PRJ00291,Public Safety,Mumbai City,GovTech Solutions,6.47,257,311,16,50,107,2,0,1,Summer,0.3054,AT_RISK,0
PRJ00292,Water Supply,South Delhi,National Build Corp,451.3,484,592,16,23,89,0,0,1,Monsoon,0.6055,DELAYED,1
PRJ00293,Roads & Highways,Bengaluru Urban,FastBuild Co,410.93,434,512,63,7,102,5,1,0,Spring,0.4387,AT_RISK,0
PRJ00294,Parks & Recreation,Mangaluru,GovTech Solutions,140.29,182,362,4,157,67,5,1,1,Winter,1.0,SEVERELY_DELAYED,1
PRJ00295,Electricity,Jaipur,Rajdhani Works,44.32,422,579,17,107,56,5,0,0,Summer,0.875,SEVERELY_DELAYED,1
PRJ00296,Electricity,Patna,Urban Dev Ltd,272.49,526,688,44,144,133,2,1,1,Spring,0.9015,SEVERELY_DELAYED,1
PRJ00297,Sanitation & Drainage,South Delhi,Urban Dev Ltd,15.14,317,484,7,120,140,2,0,0,Monsoon,0.933,SEVERELY_DELAYED,1
PRJ00298,Water Supply,Chennai North,Bharat Construction,267.08,87,87,97,56,104,2,0,0,Winter,0.1215,ON_TRACK,0
PRJ00299,Healthcare,Kota,Urban Dev Ltd,457.03,58,167,90,179,95,4,0,0,Winter,0.6069,DELAYED,1
PRJ00300,Public Safety,Bhavnagar,Prime Infra Group,245.47,122,201,7,59,61,0,1,0,Monsoon,0.4441,AT_RISK,0
PRJ00301,Parks & Recreation,Ajmer,Bharat Construction,170.71,211,211,41,15,10,1,0,0,Monsoon,0.162,ON_TRACK,0
PRJ00302,Housing,Karimnagar,National Build Corp,352.42,708,835,50,150,30,2,1,1,Winter,0.7108,SEVERELY_DELAYED,1
PRJ00303,Sanitation & Drainage,Bengaluru Urban,SmartCity Builders,324.77,208,338,90,143,96,1,0,1,Spring,0.7223,SEVERELY_DELAYED,1
PRJ00304,Education,Indore,Prime Infra Group,89.27,31,159,89,146,105,4,0,0,Monsoon,0.7127,SEVERELY_DELAYED,1
PRJ00305,Transport,Hyderabad,FastBuild Co,320.0,136,193,63,36,89,5,0,0,Monsoon,0.3185,AT_RISK,0
PRJ00306,Parks & Recreation,Hyderabad,GovTech Solutions,410.92,716,856,81,186,90,3,0,1,Summer,0.7782,SEVERELY_DELAYED,1
PRJ00307,Healthcare,Chennai North,National Build Corp,128.7,140,264,92,0,17,3,1,1,Winter,0.6894,DELAYED,1
PRJ00308,Sanitation & Drainage,Kolkata South,Rajdhani Works,175.94,414,573,12,122,62,1,1,0,Spring,0.8886,SEVERELY_DELAYED,1
PRJ00309,Roads & Highways,Madurai,ABC Infra Pvt Ltd,130.93,137,260,9,87,48,3,0,0,Winter,0.6883,DELAYED,1
PRJ00310,Housing,Mumbai Suburban,Urban Dev Ltd,352.4,471,471,83,42,116,1,0,0,Spring,0.0858,ON_TRACK,0
PRJ00311,Parks & Recreation,Mangaluru,Bharat Construction,348.75,583,679,33,169,77,2,0,0,Spring,0.5348,DELAYED,1
PRJ00312,Roads & Highways,Kolkata North,FastBuild Co,77.22,399,579,0,109,27,2,1,0,Spring,1.0,SEVERELY_DELAYED,1
PRJ00313,Water Supply,South Delhi,Bharat Construction,319.28,113,253,60,29,83,3,1,1,Monsoon,0.7778,SEVERELY_DELAYED,1
PRJ00314,Education,Mumbai Suburban,Horizon Projects,92.85,420,520,47,47,119,0,1,1,Spring,0.5569,DELAYED,1
PRJ00315,Public Safety,Chennai South,Bharat Construction,282.34,184,335,96,178,29,0,1,1,Winter,0.8414,SEVERELY_DELAYED,1
PRJ00316,Transport,Hubballi,Horizon Projects,420.48,565,703,53,137,126,4,0,1,Summer,0.7715,SEVERELY_DELAYED,1
PRJ00317,Education,Mumbai Suburban,SmartCity Builders,251.3,559,662,73,173,42,0,1,0,Summer,0.5777,DELAYED,1
PRJ00318,Sanitation & Drainage,Mangaluru,Bharat Construction,21.82,110,284,87,111,56,5,0,1,Monsoon,0.9683,SEVERELY_DELAYED,1
PRJ00319,Parks & Recreation,Indore,National Build Corp,194.36,436,571,70,83,75,4,1,0,Summer,0.7527,SEVERELY_DELAYED,1
PRJ00320,Transport,Kota,Horizon Projects,56.7,183,283,18,145,30,0,0,1,Spring,0.5609,DELAYED,1
PRJ00321,Housing,Nizamabad,SmartCity Builders,191.83,527,630,73,155,126,0,0,1,Winter,0.5768,DELAYED,1
PRJ00322,Electricity,Nashik,FastBuild Co,19.87,369,502,88,60,17,5,1,1,Spring,0.7417,SEVERELY_DELAYED,1
PRJ00323,Parks & Recreation,South Delhi,Urban Dev Ltd,155.82,533,625,89,175,30,1,0,1,Winter,0.5127,DELAYED,1
PRJ00324,Public Safety,Ujjain,Urban Dev Ltd,364.54,649,750,82,22,53,3,0,1,Winter,0.5665,DELAYED,1
PRJ00325,Public Safety,Jabalpur,Horizon Projects,410.6,557,702,20,16,84,5,1,0,Winter,0.8096,SEVERELY_DELAYED,1
PRJ00326,Housing,Jodhpur,ABC Infra Pvt Ltd,96.79,235,352,7,63,13,3,0,1,Monsoon,0.655,DELAYED,1
PRJ00327,Healthcare,Coimbatore,Urban Dev Ltd,252.81,680,860,15,174,12,1,1,1,Spring,1.0,SEVERELY_DELAYED,1
PRJ00328,Transport,Durgapur,GovTech Solutions,293.65,388,491,44,41,71,5,0,1,Spring,0.5754,DELAYED,1
PRJ00329,Roads & Highways,Khammam,ABC Infra Pvt Ltd,426.98,249,429,28,165,62,5,0,1,Monsoon,1.0,SEVERELY_DELAYED,1
PRJ00330,Electricity,Vadodara,ABC Infra Pvt Ltd,237.31,165,280,82,44,7,1,1,1,Summer,0.644,DELAYED,1
PRJ00331,Education,Howrah,SmartCity Builders,229.77,253,339,59,77,138,4,1,0,Winter,0.4791,DELAYED,1
PRJ00332,Roads & Highways,Vadodara,Urban Dev Ltd,149.59,140,218,61,16,91,2,1,1,Winter,0.4372,AT_RISK,0
PRJ00333,Education,Kanpur,Prime Infra Group,75.39,276,429,7,153,108,5,1,0,Monsoon,0.8553,SEVERELY_DELAYED,1
PRJ00334,Roads & Highways,Kanpur,Rajdhani Works,130.08,458,624,51,99,14,4,0,1,Winter,0.9226,SEVERELY_DELAYED,1
PRJ00335,Healthcare,Varanasi,Horizon Projects,453.31,717,867,45,129,81,1,0,1,Spring,0.8383,SEVERELY_DELAYED,1
PRJ00336,Water Supply,Ahmedabad,GovTech Solutions,362.73,602,654,97,46,90,5,0,0,Winter,0.2897,AT_RISK,0
PRJ00337,Parks & Recreation,Hubballi,Prime Infra Group,394.15,369,452,47,66,80,3,0,1,Spring,0.4622,DELAYED,1
PRJ00338,Roads & Highways,Lucknow,FastBuild Co,236.37,229,350,64,30,102,4,1,1,Summer,0.6775,DELAYED,1
PRJ00339,Roads & Highways,Darbhanga,GovTech Solutions,496.18,380,520,52,145,122,1,1,0,Monsoon,0.7789,SEVERELY_DELAYED,1
PRJ00340,Water Supply,Surat,Urban Dev Ltd,157.05,89,166,0,115,75,1,0,0,Monsoon,0.4305,AT_RISK,0
PRJ00341,Public Safety,Patna,National Build Corp,307.43,678,820,54,103,114,3,1,0,Monsoon,0.7924,SEVERELY_DELAYED,1
PRJ00342,Roads & Highways,Bhavnagar,Bharat Construction,475.06,359,443,96,135,53,0,0,0,Winter,0.4671,DELAYED,1
PRJ00343,Healthcare,Prayagraj,Urban Dev Ltd,64.9,422,488,64,150,83,1,0,0,Winter,0.3671,AT_RISK,0
PRJ00344,Education,Madurai,Rajdhani Works,217.12,167,263,43,125,96,1,0,1,Winter,0.5345,DELAYED,1
PRJ00345,Roads & Highways,Hubballi,Bharat Construction,105.99,52,181,75,129,48,0,1,0,Monsoon,0.717,SEVERELY_DELAYED,1
PRJ00346,Electricity,Lucknow,Prime Infra Group,297.17,79,139,84,27,10,0,0,1,Summer,0.3362,AT_RISK,0
PRJ00347,Public Safety,Khammam,National Build Corp,237.46,186,281,26,177,7,2,1,0,Winter,0.5286,DELAYED,1
PRJ00348,Housing,Coimbatore,FastBuild Co,209.7,137,203,65,184,35,2,0,0,Monsoon,0.3715,AT_RISK,0
PRJ00349,Public Safety,Mysuru,FastBuild Co,389.09,565,676,25,91,109,2,0,0,Monsoon,0.6197,DELAYED,1
PRJ00350,Housing,Surat,Bharat Construction,165.64,32,124,1,171,27,0,1,0,Spring,0.5151,DELAYED,1
PRJ00351,Water Supply,Ujjain,Horizon Projects,361.92,133,307,32,164,64,3,1,1,Summer,0.9718,SEVERELY_DELAYED,1
PRJ00352,Public Safety,West Delhi,National Build Corp,437.13,327,466,46,173,85,3,0,0,Monsoon,0.7733,SEVERELY_DELAYED,1
PRJ00353,Roads & Highways,North Delhi,GovTech Solutions,164.67,478,578,79,68,28,2,1,0,Monsoon,0.56,DELAYED,1
PRJ00354,Water Supply,Kolkata North,SmartCity Builders,136.28,424,520,88,122,112,5,0,0,Spring,0.5388,DELAYED,1
PRJ00355,Sanitation & Drainage,Prayagraj,ABC Infra Pvt Ltd,52.3,634,808,61,145,117,1,1,1,Monsoon,0.9687,SEVERELY_DELAYED,1
PRJ00356,Transport,South Delhi,GovTech Solutions,460.24,145,267,52,112,16,0,1,1,Spring,0.6798,DELAYED,1
PRJ00357,Roads & Highways,Bhopal,Horizon Projects,488.96,715,895,43,132,138,5,0,1,Monsoon,1.0,SEVERELY_DELAYED,1
PRJ00358,Healthcare,Ahmedabad,Urban Dev Ltd,74.75,601,690,78,13,7,5,0,1,Spring,0.4998,DELAYED,1
PRJ00359,Public Safety,Bengaluru Urban,National Build Corp,160.66,368,444,35,12,134,1,1,1,Spring,0.4226,AT_RISK,0
PRJ00360,Healthcare,Mumbai Suburban,Rajdhani Works,400.73,488,634,11,127,119,2,0,1,Spring,0.8121,SEVERELY_DELAYED,1
PRJ00361,Roads & Highways,Mumbai City,SmartCity Builders,18.4,592,772,0,23,82,4,0,1,Spring,1.0,SEVERELY_DELAYED,1
PRJ00362,Parks & Recreation,Karimnagar,ABC Infra Pvt Ltd,422.24,369,549,71,196,126,5,1,1,Monsoon,1.0,SEVERELY_DELAYED,1
PRJ00363,Water Supply,Mumbai City,Bharat Construction,171.01,678,775,37,140,138,2,0,0,Summer,0.5424,DELAYED,1
PRJ00364,Sanitation & Drainage,Surat,GovTech Solutions,53.93,655,807,25,48,35,3,0,1,Spring,0.8481,SEVERELY_DELAYED,1
PRJ00365,Healthcare,Bhopal,Urban Dev Ltd,378.7,77,217,81,172,36,3,1,0,Summer,0.7783,SEVERELY_DELAYED,1
PRJ00366,Public Safety,North Delhi,Horizon Projects,276.84,473,530,74,123,135,1,0,0,Summer,0.3219,AT_RISK,0
PRJ00367,Water Supply,Khammam,FastBuild Co,252.3,423,560,53,155,68,2,1,1,Winter,0.7657,SEVERELY_DELAYED,1
PRJ00368,Education,Durgapur,GovTech Solutions,206.67,554,674,38,179,145,2,0,0,Monsoon,0.6709,DELAYED,1
PRJ00369,Healthcare,Ajmer,Prime Infra Group,460.64,165,297,90,166,50,4,1,0,Winter,0.7368,SEVERELY_DELAYED,1
PRJ00370,Parks & Recreation,Jaipur,Rajdhani Works,337.28,576,719,36,108,8,4,0,0,Spring,0.7959,SEVERELY_DELAYED,1
PRJ00371,Electricity,Nashik,ABC Infra Pvt Ltd,100.35,194,296,36,174,69,1,0,1,Summer,0.5717,DELAYED,1
PRJ00372,Healthcare,Jabalpur,Horizon Projects,179.66,493,648,13,157,148,1,1,0,Summer,0.8649,SEVERELY_DELAYED,1
PRJ00373,Housing,Patna,Prime Infra Group,463.28,426,543,53,175,85,4,0,0,Summer,0.6516,DELAYED,1
PRJ00374,Education,Mysuru,FastBuild Co,415.08,678,789,90,181,99,4,0,0,Spring,0.6171,DELAYED,1
PRJ00375,Education,Durgapur,GovTech Solutions,93.89,207,372,94,131,35,3,0,1,Summer,0.9207,SEVERELY_DELAYED,1
PRJ00376,Education,Jaipur,Prime Infra Group,80.88,291,401,0,84,124,5,0,0,Monsoon,0.6163,DELAYED,1
PRJ00377,Sanitation & Drainage,Hyderabad,FastBuild Co,386.94,670,830,78,169,82,3,1,0,Summer,0.8911,SEVERELY_DELAYED,1
PRJ00378,Parks & Recreation,Rajkot,Bharat Construction,260.54,547,727,20,106,144,4,1,0,Monsoon,1.0,SEVERELY_DELAYED,1
PRJ00379,Parks & Recreation,Hubballi,Bharat Construction,165.87,330,456,27,192,140,3,0,0,Winter,0.7033,SEVERELY_DELAYED,1
PRJ00380,Parks & Recreation,Durgapur,Bharat Construction,479.47,728,908,41,97,34,3,1,1,Monsoon,1.0,SEVERELY_DELAYED,1
PRJ00381,Roads & Highways,Rajkot,Urban Dev Ltd,243.66,333,394,83,49,87,4,0,0,Spring,0.3412,AT_RISK,0
PRJ00382,Sanitation & Drainage,Ujjain,Horizon Projects,313.65,245,386,85,161,59,5,1,0,Summer,0.788,SEVERELY_DELAYED,1
PRJ00383,Healthcare,Bhavnagar,SmartCity Builders,373.57,187,223,3,117,89,0,0,0,Summer,0.2013,AT_RISK,0
PRJ00384,Roads & Highways,Bengaluru Rural,Prime Infra Group,287.69,263,443,33,104,104,3,1,1,Summer,1.0,SEVERELY_DELAYED,1
PRJ00385,Parks & Recreation,South Delhi,SmartCity Builders,267.65,686,775,92,158,21,5,0,0,Summer,0.4969,DELAYED,1
PRJ00386,Parks & Recreation,Vadodara,National Build Corp,393.55,338,447,77,22,77,3,1,1,Winter,0.6105,DELAYED,1
PRJ00387,Roads & Highways,Ahmedabad,GovTech Solutions,68.62,430,524,69,75,41,2,1,0,Monsoon,0.5239,DELAYED,1
PRJ00388,Housing,Jaipur,GovTech Solutions,21.37,616,778,76,100,142,4,0,1,Summer,0.9013,SEVERELY_DELAYED,1
PRJ00389,Healthcare,Gwalior,Urban Dev Ltd,206.62,691,764,65,36,46,1,0,1,Monsoon,0.4065,AT_RISK,0
PRJ00390,Healthcare,Pune,GovTech Solutions,425.77,592,680,59,165,145,0,1,0,Summer,0.4896,DELAYED,1
PRJ00391,Education,Mumbai City,Bharat Construction,475.79,395,533,16,171,65,0,1,0,Spring,0.7671,SEVERELY_DELAYED,1
PRJ00392,Healthcare,Hyderabad,Rajdhani Works,164.51,705,885,39,177,44,4,1,1,Spring,1.0,SEVERELY_DELAYED,1
PRJ00393,Electricity,Bengaluru Urban,ABC Infra Pvt Ltd,123.46,256,334,91,189,116,2,1,0,Winter,0.4376,AT_RISK,0
PRJ00394,Parks & Recreation,Ahmedabad,Rajdhani Works,179.69,342,467,62,141,32,1,0,1,Spring,0.6982,DELAYED,1
PRJ00395,Sanitation & Drainage,Bhavnagar,Bharat Construction,366.91,671,851,9,186,24,0,0,1,Winter,1.0,SEVERELY_DELAYED,1
PRJ00396,Transport,Mangaluru,ABC Infra Pvt Ltd,271.96,582,671,60,167,43,2,1,0,Winter,0.4972,DELAYED,1
PRJ00397,Transport,Indore,Prime Infra Group,232.62,552,732,11,101,98,4,0,0,Monsoon,1.0,SEVERELY_DELAYED,1
